id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
28481,2021-08-18,Lleida,F,60+,Mobile,False,2022-11-01
28482,2022-04-01,Cádiz,,18-25,Web,True,2022-04-08
28483,2024-05-25,Vizcaya,F,36-45,Web,True,2025-06-09
28484,2022-01-08,Ceuta,F,60+,Tienda,True,2023-12-06
28485,2025-04-29,Albacete,F,18-25,Mobile,True,2025-09-26
28486,2026-03-09,Tarragona,,60+,Tienda,True,2026-04-23
28487,2024-08-03,La Rioja,M,26-35,Web,True,2025-10-04
28488,2022-05-27,Vizcaya,F,60+,Tienda,True,2025-06-09
28489,2022-07-04,Cuenca,,26-35,Web,True,2025-09-13
28490,2024-11-11,Girona,,18-25,Tienda,True,2025-01-30
28491,2023-02-13,Teruel,,18-25,Mobile,True,2023-02-22
28492,2026-05-04,Albacete,F,46-60,Web,True,2026-05-15
28493,2023-05-14,Sevilla,,46-60,Mobile,True,2025-06-03
28494,2025-07-13,Salamanca,M,36-45,Tienda,True,2026-03-09
28495,2023-05-11,Guipúzcoa,F,36-45,Mobile,False,2023-11-15
28496,2021-06-30,Pontevedra,M,36-45,Tienda,True,2021-10-16
28497,2024-10-06,Cádiz,F,60+,Web,True,2025-03-08
28498,2024-12-28,Sevilla,F,36-45,Tienda,True,2026-01-03
28499,2021-12-16,Girona,M,26-35,Mobile,True,2022-04-01
28500,2022-10-12,Valencia,F,26-35,Web,True,2025-10-07
28501,2022-03-01,Burgos,M,36-45,Web,True,2024-04-14
28502,2023-05-19,Málaga,,36-45,Mobile,True,2025-12-27
28503,2022-03-21,Zamora,F,18-25,Web,True,2026-04-08
28504,2022-06-23,Zaragoza,M,18-25,Mobile,True,2024-12-01
28505,2022-05-16,Melilla,,18-25,Web,True,2024-02-21
28506,2026-04-28,Pontevedra,F,18-25,Tienda,True,2026-05-11
28507,2023-01-04,Cantabria,M,46-60,Web,True,2025-08-03
28508,2022-04-06,Santa Cruz de Tenerife,F,26-35,Web,True,2026-03-14
28509,2022-03-22,Navarra,,46-60,Tienda,True,2023-03-24
28510,2024-11-10,Córdoba,F,36-45,Web,True,2025-02-06
28511,2023-01-23,Sevilla,M,60+,Web,True,2025-11-09
28512,2026-03-14,Álava,M,26-35,Mobile,True,2026-04-30
28513,2024-02-13,Ávila,,26-35,Mobile,True,2025-01-05
28514,2022-06-22,Melilla,,26-35,Web,True,2023-07-29
28515,2025-08-12,Granada,F,26-35,Mobile,True,2026-05-08
28516,2021-05-31,Guadalajara,M,26-35,Mobile,True,2024-12-27
28517,2022-10-23,Albacete,,46-60,Web,True,2024-04-14
28518,2023-07-14,Córdoba,,36-45,Web,True,2024-12-28
28519,2023-05-21,Segovia,M,60+,Web,True,2025-07-23
28520,2026-01-31,Sevilla,,60+,Web,True,2026-03-21
28521,2021-07-08,Tarragona,F,36-45,Tienda,True,2022-12-05
28522,2025-04-30,Toledo,,26-35,Tienda,True,2025-07-31
28523,2024-08-13,Teruel,F,18-25,Web,True,2025-12-11
28524,2023-03-15,Burgos,M,46-60,Tienda,True,2023-07-08
28525,2026-05-07,Ceuta,,60+,Web,True,2026-05-13
28526,2025-07-23,Toledo,,46-60,Mobile,False,2025-09-18
28527,2025-06-15,Asturias,F,26-35,Mobile,True,2026-05-17
28528,2024-11-24,Guadalajara,,36-45,Tienda,True,2025-04-07
28529,2021-06-15,Badajoz,F,36-45,Web,True,2025-06-24
28530,2023-02-17,Pontevedra,,46-60,Web,True,2024-04-05
28531,2026-05-04,Navarra,M,18-25,Web,True,2026-05-09
28532,2024-11-11,Zamora,M,18-25,Mobile,True,2024-12-13
28533,2024-01-08,Teruel,,26-35,Web,True,2025-10-22
28534,2022-02-19,Valladolid,F,26-35,Mobile,True,2025-06-22
28535,2025-06-24,Zaragoza,M,26-35,Mobile,True,2026-02-03
28536,2023-04-05,Álava,M,60+,Mobile,True,2026-02-25
28537,2022-04-12,Lugo,F,18-25,Tienda,True,2024-11-25
28538,2024-05-05,Melilla,,60+,Mobile,False,2026-04-27
28539,2021-10-10,Melilla,M,36-45,Web,True,2025-06-17
28540,2025-10-12,Ciudad,,36-45,Web,True,2026-02-01
28541,2022-10-11,Asturias,F,46-60,Tienda,False,2025-10-25
28542,2023-01-06,Huelva,F,46-60,Web,True,2025-05-25
28543,2025-12-20,Zaragoza,M,46-60,Tienda,True,2026-03-26
28544,2024-10-07,Málaga,F,46-60,Mobile,False,2025-08-28
28545,2025-11-26,Las Palmas,F,18-25,Mobile,True,2026-04-14
28546,2024-09-13,Cantabria,M,46-60,Mobile,True,2025-08-14
28547,2024-11-07,Castellón,,60+,Web,True,2025-02-01
28548,2022-09-14,Cuenca,M,46-60,Tienda,True,2022-11-17
28549,2023-01-01,Toledo,F,60+,Web,True,2026-03-31
28550,2022-06-26,Melilla,M,46-60,Mobile,True,2023-03-08
28551,2021-07-19,Córdoba,M,18-25,Web,True,2025-12-03
28552,2022-02-17,La Coruña,F,36-45,Mobile,True,2023-03-13
28553,2021-10-26,Melilla,,46-60,Tienda,False,2023-12-13
28554,2025-07-07,Guipúzcoa,,36-45,Tienda,True,2025-08-23
28555,2026-01-05,Huesca,F,46-60,Tienda,True,2026-01-25
28556,2022-09-11,Zamora,,36-45,Web,True,2024-11-20
28557,2023-10-11,Santa Cruz de Tenerife,M,60+,Mobile,True,2024-05-21
28558,2025-03-10,Vizcaya,F,36-45,Mobile,True,2025-11-26
28559,2023-03-15,Cuenca,M,46-60,Web,False,2026-05-11
28560,2022-12-07,Valladolid,M,46-60,Mobile,True,2023-10-30
28561,2024-07-01,Huesca,F,18-25,Web,True,2024-11-07
28562,2022-07-12,Las Palmas,F,46-60,Web,False,2022-12-23
28563,2025-10-12,Sevilla,F,46-60,Mobile,True,2026-01-17
28564,2022-11-18,Almería,M,36-45,Web,True,2024-05-02
28565,2022-05-18,Girona,,60+,Mobile,True,2022-07-12
28566,2024-09-21,Granada,M,36-45,Tienda,False,2024-11-03
28567,2023-07-18,Córdoba,,36-45,Tienda,True,2025-09-15
28568,2025-11-24,Almería,F,46-60,Web,True,2025-12-10
28569,2022-05-11,Guadalajara,F,60+,Mobile,True,2023-02-17
28570,2022-06-11,Ceuta,M,36-45,Tienda,True,2025-01-31
28571,2021-12-05,Palencia,,18-25,Web,True,2022-06-16
28572,2021-07-13,Granada,M,46-60,Mobile,True,2026-05-01
28573,2026-02-12,Santa Cruz de Tenerife,M,46-60,Web,True,2026-04-18
28574,2024-11-05,Madrid,M,46-60,Web,True,2026-01-02
28575,2025-02-04,Palencia,F,36-45,Mobile,True,2025-02-09
28576,2022-10-15,Guipúzcoa,,26-35,Web,True,2024-01-11
28577,2026-01-16,Valladolid,F,60+,Tienda,True,2026-04-02
28578,2022-02-20,Cuenca,,60+,Tienda,True,2024-12-04
28579,2026-03-29,Asturias,M,26-35,Mobile,True,2026-04-18
28580,2025-12-28,Zamora,M,26-35,Tienda,True,2026-02-12
28581,2024-02-14,Huelva,F,60+,Mobile,True,2024-03-05
28582,2022-08-02,Álava,,26-35,Web,True,2024-12-27
28583,2021-08-18,Melilla,,26-35,Web,True,2025-03-11
28584,2024-11-23,Baleares,M,36-45,Mobile,True,2026-03-24
28585,2022-08-13,Teruel,M,36-45,Web,True,2023-03-14
28586,2022-03-16,Las Palmas,M,46-60,Web,True,2024-12-21
28587,2025-05-10,Girona,,18-25,Tienda,True,2026-02-15
28588,2023-04-27,Palencia,,60+,Mobile,True,2023-07-07
28589,2021-06-20,Cádiz,F,18-25,Tienda,True,2025-08-14
28590,2026-01-10,Málaga,,18-25,Mobile,True,2026-03-12
28591,2023-07-13,Cuenca,F,36-45,Tienda,True,2025-01-27
28592,2026-02-18,Córdoba,F,26-35,Tienda,True,2026-03-09
28593,2022-04-23,Burgos,M,26-35,Tienda,True,2025-05-05
28594,2022-05-08,Cádiz,,60+,Web,True,2025-07-09
28595,2022-07-24,Madrid,M,60+,Mobile,True,2023-06-17
28596,2021-06-02,Santa Cruz de Tenerife,F,46-60,Mobile,True,2023-11-12
28597,2024-08-11,Lleida,F,60+,Mobile,True,2026-03-17
28598,2023-03-06,Álava,,26-35,Mobile,True,2025-11-30
28599,2023-10-22,Jaén,F,26-35,Web,True,2025-02-21
28600,2023-05-11,Las Palmas,,18-25,Mobile,True,2023-07-27
28601,2023-05-30,Navarra,F,36-45,Mobile,True,2025-05-03
28602,2023-07-23,Burgos,F,46-60,Mobile,False,2023-10-25
28603,2022-04-11,La Coruña,,46-60,Tienda,True,2026-04-23
28604,2023-07-15,Málaga,F,26-35,Web,True,2025-06-20
28605,2024-10-09,Almería,F,18-25,Tienda,True,2025-09-24
28606,2022-09-01,Cádiz,F,46-60,Web,True,2024-07-17
28607,2022-12-30,Palencia,F,18-25,Web,True,2026-02-24
28608,2024-10-13,Cuenca,,36-45,Tienda,True,2026-05-04
28609,2026-02-16,Cádiz,F,60+,Tienda,True,2026-03-25
28610,2022-04-23,Zamora,M,18-25,Web,True,2022-07-06
28611,2024-01-05,Ceuta,M,36-45,Mobile,True,2026-05-16
28612,2025-02-10,Álava,,18-25,Mobile,True,2025-07-05
28613,2023-04-20,Alicante,F,26-35,Tienda,True,2024-12-24
28614,2024-12-24,Badajoz,F,18-25,Tienda,True,2025-11-07
28615,2024-01-09,Guadalajara,F,18-25,Web,True,2026-04-02
28616,2022-01-12,León,,26-35,Web,True,2023-02-12
28617,2024-11-12,Valencia,,60+,Tienda,True,2026-01-12
28618,2023-08-14,León,F,36-45,Tienda,True,2026-04-26
28619,2023-12-30,Alicante,F,26-35,Mobile,True,2024-07-04
28620,2021-09-11,Albacete,,26-35,Web,True,2022-05-27
28621,2023-05-13,Lugo,,26-35,Mobile,True,2025-11-23
28622,2021-09-24,Lleida,F,46-60,Web,True,2026-03-22
28623,2021-09-16,Córdoba,M,46-60,Mobile,True,2021-11-21
28624,2023-07-02,Baleares,,46-60,Web,True,2025-04-21
28625,2025-12-23,Pontevedra,,46-60,Mobile,True,2026-03-19
28626,2023-07-12,Zamora,F,18-25,Mobile,True,2023-10-14
28627,2023-03-18,Cantabria,M,60+,Mobile,True,2023-05-29
28628,2024-02-21,Asturias,M,46-60,Tienda,True,2025-09-24
28629,2022-03-26,Segovia,F,36-45,Tienda,False,2022-04-12
28630,2024-09-27,Palencia,F,18-25,Mobile,True,2025-03-30
28631,2026-01-01,Guadalajara,,46-60,Mobile,True,2026-05-05
28632,2022-06-18,Ourense,,18-25,Tienda,True,2025-04-11
28633,2022-08-27,Segovia,F,46-60,Tienda,True,2025-11-30
28634,2024-10-18,Granada,,18-25,Web,True,2026-01-15
28635,2022-01-05,Madrid,M,26-35,Web,True,2026-04-15
28636,2021-07-26,Pontevedra,F,60+,Web,True,2022-10-26
28637,2021-12-30,Ceuta,F,46-60,Mobile,True,2023-01-13
28638,2023-04-09,Salamanca,M,60+,Tienda,True,2025-07-07
28639,2023-05-10,Madrid,,26-35,Tienda,True,2023-12-07
28640,2025-06-18,Cáceres,M,36-45,Mobile,True,2026-04-08
28641,2026-04-01,Granada,F,46-60,Web,True,2026-05-01
28642,2024-07-17,Jaén,,36-45,Tienda,True,2025-06-09
28643,2025-03-24,Badajoz,M,60+,Mobile,True,2025-12-05
28644,2023-07-12,Valladolid,M,60+,Tienda,False,2026-01-08
28645,2022-06-09,La Rioja,F,36-45,Mobile,True,2024-02-01
28646,2024-11-09,Cantabria,,18-25,Tienda,True,2025-11-05
28647,2022-01-03,La Rioja,M,36-45,Tienda,True,2024-11-02
28648,2021-09-30,Baleares,M,18-25,Tienda,True,2021-11-22
28649,2026-03-17,Castellón,,18-25,Web,True,2026-04-22
28650,2025-04-27,Zamora,F,60+,Web,True,2025-12-10
28651,2022-11-28,Palencia,M,26-35,Mobile,True,2025-01-23
28652,2021-08-23,Zamora,M,26-35,Tienda,True,2025-03-23
28653,2022-04-19,Cádiz,,36-45,Web,True,2025-12-08
28654,2024-01-22,Baleares,F,26-35,Mobile,True,2024-11-05
28655,2025-08-30,Palencia,F,18-25,Tienda,True,2026-02-20
28656,2022-11-25,Valladolid,,36-45,Web,True,2022-12-22
28657,2025-06-09,Salamanca,M,18-25,Tienda,True,2025-10-22
28658,2023-07-24,Córdoba,,26-35,Web,True,2023-08-30
28659,2024-02-02,León,F,36-45,Web,True,2026-05-14
28660,2021-06-16,Burgos,F,46-60,Mobile,True,2025-04-06
28661,2024-06-07,La Rioja,F,26-35,Tienda,True,2025-04-29
28662,2022-12-07,Huelva,F,18-25,Web,True,2025-05-11
28663,2023-10-24,Navarra,,26-35,Mobile,True,2024-10-01
28664,2022-12-04,Huelva,M,46-60,Web,True,2023-02-19
28665,2024-07-06,Badajoz,F,36-45,Mobile,False,2025-08-03
28666,2021-08-01,Cáceres,M,26-35,Web,True,2022-04-16
28667,2025-04-01,Ceuta,,46-60,Web,True,2025-12-08
28668,2023-08-04,Madrid,F,46-60,Tienda,True,2024-10-29
28669,2023-02-05,Cantabria,,26-35,Mobile,True,2023-03-26
28670,2023-10-21,Lleida,,18-25,Mobile,True,2024-12-29
28671,2025-12-15,Toledo,F,26-35,Mobile,True,2026-01-29
28672,2025-10-30,Guipúzcoa,M,60+,Tienda,True,2026-02-09
28673,2025-09-21,Vizcaya,,36-45,Mobile,False,2026-04-07
28674,2023-07-03,Valladolid,M,36-45,Web,True,2024-10-27
28675,2022-06-21,Albacete,F,18-25,Web,True,2024-04-16
28676,2023-06-19,Ávila,F,60+,Tienda,True,2025-11-11
28677,2023-09-01,Valencia,,18-25,Tienda,False,2025-09-04
28678,2021-05-23,Pontevedra,F,36-45,Web,True,2023-07-17
28679,2022-04-02,Córdoba,F,26-35,Web,True,2024-01-13
28680,2023-07-27,Cuenca,,18-25,Tienda,True,2023-09-06
28681,2024-12-29,La Coruña,F,18-25,Tienda,False,2025-02-14
28682,2022-08-31,Cádiz,M,26-35,Mobile,True,2023-11-19
28683,2025-06-08,La Rioja,F,36-45,Web,True,2025-08-10
28684,2024-01-01,Huesca,,36-45,Web,True,2025-03-31
28685,2022-11-04,Salamanca,F,36-45,Tienda,True,2025-12-18
28686,2023-04-21,Melilla,M,18-25,Tienda,True,2024-03-18
28687,2021-09-01,Santa Cruz de Tenerife,,26-35,Mobile,True,2025-10-06
28688,2022-03-16,Asturias,,36-45,Mobile,True,2023-06-16
28689,2022-07-13,Ceuta,,18-25,Web,True,2026-03-20
28690,2025-11-05,Melilla,,46-60,Mobile,True,2025-11-28
28691,2026-01-12,Las Palmas,,36-45,Tienda,True,2026-04-05
28692,2023-08-01,Ávila,M,26-35,Tienda,False,2025-03-09
28693,2026-01-08,Soria,F,18-25,Tienda,True,2026-02-26
28694,2024-08-22,Pontevedra,,26-35,Web,True,2025-02-25
28695,2023-07-03,Castellón,,36-45,Mobile,True,2025-07-07
28696,2024-06-29,La Rioja,M,36-45,Web,True,2025-03-13
28697,2022-12-28,Toledo,,60+,Tienda,True,2024-01-02
28698,2021-10-26,Salamanca,F,18-25,Tienda,True,2023-04-30
28699,2022-07-14,Córdoba,M,18-25,Mobile,True,2023-07-21
28700,2024-01-10,La Rioja,,18-25,Tienda,True,2025-05-18
28701,2023-09-27,Guipúzcoa,M,46-60,Tienda,True,2025-12-06
28702,2025-03-08,Ciudad,M,18-25,Web,True,2025-12-14
28703,2021-06-27,Zaragoza,M,60+,Web,True,2025-09-11
28704,2022-06-16,Cantabria,M,36-45,Tienda,True,2023-10-04
28705,2022-03-27,Teruel,,26-35,Web,True,2022-07-28
28706,2025-04-27,Cáceres,,26-35,Tienda,True,2026-02-22
28707,2022-09-30,Ourense,,18-25,Mobile,False,2023-12-17
28708,2025-09-01,Cantabria,F,26-35,Tienda,True,2026-01-15
28709,2023-04-07,León,,60+,Mobile,True,2025-08-14
28710,2021-09-22,Vizcaya,F,26-35,Tienda,False,2026-02-27
28711,2022-06-18,Girona,,46-60,Web,True,2025-02-09
28712,2025-07-27,Guipúzcoa,M,46-60,Web,True,2026-04-06
28713,2025-05-10,Lleida,F,18-25,Tienda,True,2026-03-07
28714,2023-12-15,Badajoz,F,26-35,Tienda,True,2025-07-25
28715,2026-04-30,Ceuta,M,26-35,Web,False,2026-05-15
28716,2022-05-16,Zamora,M,60+,Tienda,True,2022-09-07
28717,2024-10-22,Ceuta,M,26-35,Mobile,True,2024-12-24
28718,2023-12-20,Córdoba,,60+,Mobile,False,2025-04-07
28719,2021-08-15,Lleida,F,60+,Web,True,2023-05-20
28720,2025-09-03,Ceuta,M,36-45,Tienda,True,2026-02-05
28721,2025-03-21,León,,46-60,Tienda,True,2026-05-06
28722,2024-12-09,Salamanca,,46-60,Mobile,False,2025-04-04
28723,2024-03-30,Zaragoza,M,26-35,Mobile,True,2025-11-10
28724,2024-04-09,Jaén,M,60+,Mobile,True,2025-03-01
28725,2021-06-26,Teruel,M,26-35,Mobile,True,2024-04-27
28726,2023-01-18,Ávila,F,46-60,Mobile,True,2024-04-04
28727,2025-05-18,Teruel,F,46-60,Tienda,True,2025-05-26
28728,2024-05-23,La Coruña,,36-45,Mobile,True,2024-11-11
28729,2021-10-07,Zaragoza,F,46-60,Mobile,True,2023-03-16
28730,2025-10-28,Navarra,,60+,Tienda,True,2026-04-08
28731,2024-12-09,Girona,,26-35,Mobile,True,2025-09-10
28732,2021-10-04,Álava,F,60+,Web,False,2021-12-17
28733,2022-12-12,Ceuta,M,60+,Tienda,True,2023-12-04
28734,2026-02-10,Segovia,M,36-45,Tienda,True,2026-05-02
28735,2026-03-05,Guadalajara,,26-35,Web,True,2026-04-24
28736,2021-08-09,Almería,F,26-35,Tienda,True,2024-09-09
28737,2022-12-23,Valencia,,36-45,Mobile,True,2025-06-21
28738,2021-08-28,Las Palmas,F,36-45,Tienda,True,2022-07-12
28739,2022-02-07,Almería,M,36-45,Tienda,True,2023-05-17
28740,2025-10-11,Cantabria,M,18-25,Tienda,False,2026-01-04
28741,2024-01-17,Barcelona,,46-60,Tienda,True,2024-08-12
28742,2024-11-07,Cantabria,,36-45,Mobile,False,2026-01-05
28743,2023-09-02,Melilla,,18-25,Mobile,True,2024-05-07
28744,2026-03-17,Granada,F,18-25,Tienda,True,2026-05-08
28745,2025-02-11,Santa Cruz de Tenerife,,36-45,Web,True,2025-06-27
28746,2025-01-28,Alicante,,46-60,Mobile,True,2025-06-29
28747,2026-01-06,Girona,M,26-35,Tienda,True,2026-03-03
28748,2025-04-18,Ciudad,M,60+,Mobile,True,2026-01-27
28749,2023-11-01,Palencia,F,60+,Web,True,2025-11-27
28750,2023-05-08,Ourense,M,18-25,Tienda,True,2024-10-31
28751,2023-04-05,Melilla,,36-45,Web,True,2023-05-04
28752,2025-06-21,Madrid,M,36-45,Mobile,True,2026-02-26
28753,2024-12-24,Tarragona,M,18-25,Tienda,False,2025-04-03
28754,2023-02-11,Albacete,F,60+,Web,True,2025-10-20
28755,2024-12-29,Huesca,,26-35,Mobile,True,2025-10-03
28756,2022-02-27,Vizcaya,F,36-45,Mobile,True,2024-07-18
28757,2023-02-19,Cáceres,,26-35,Tienda,True,2023-12-15
28758,2022-07-27,Huelva,,26-35,Web,True,2024-07-29
28759,2023-05-29,Valladolid,M,18-25,Tienda,False,2025-05-11
28760,2022-07-07,Albacete,F,60+,Tienda,True,2025-08-09
28761,2023-08-09,Las Palmas,M,36-45,Web,True,2025-03-04
28762,2022-04-21,Cádiz,,60+,Tienda,True,2025-10-20
28763,2023-08-22,Tarragona,,18-25,Tienda,True,2025-06-26
28764,2023-10-25,Girona,M,18-25,Web,True,2024-08-09
28765,2025-09-27,Álava,F,26-35,Mobile,True,2026-04-28
28766,2024-03-05,Lleida,F,26-35,Web,True,2025-11-02
28767,2023-04-27,Valencia,F,60+,Web,True,2024-11-11
28768,2023-03-21,Teruel,F,26-35,Mobile,True,2025-09-06
28769,2025-04-14,Cádiz,F,26-35,Web,True,2025-06-15
28770,2025-03-15,Valladolid,F,60+,Tienda,True,2025-06-23
28771,2022-02-09,Huelva,F,46-60,Mobile,False,2023-12-23
28772,2025-02-19,Ceuta,M,46-60,Web,True,2025-02-23
28773,2021-09-14,Cádiz,F,46-60,Web,True,2025-12-17
28774,2021-07-07,Asturias,,26-35,Web,True,2026-02-23
28775,2024-08-23,Pontevedra,M,26-35,Web,True,2026-05-01
28776,2025-05-23,Segovia,F,18-25,Tienda,True,2025-11-03
28777,2023-01-24,Sevilla,F,36-45,Web,True,2023-10-16
28778,2026-04-02,Almería,M,60+,Tienda,True,2026-04-04
28779,2023-04-18,Asturias,,18-25,Mobile,True,2024-05-07
28780,2021-08-09,Pontevedra,,46-60,Tienda,True,2023-11-24
28781,2023-05-22,Ciudad,M,60+,Tienda,True,2025-09-25
28782,2023-01-04,Salamanca,F,36-45,Tienda,True,2025-02-10
28783,2023-10-09,Badajoz,F,26-35,Web,True,2024-05-04
28784,2024-12-15,Lleida,,18-25,Web,True,2025-03-05
28785,2026-02-26,Alicante,M,46-60,Web,True,2026-05-10
28786,2025-02-12,León,,18-25,Tienda,False,2026-02-22
28787,2023-02-01,Pontevedra,,46-60,Mobile,True,2024-10-30
28788,2024-09-19,Córdoba,,60+,Web,True,2026-02-21
28789,2025-07-30,Huelva,F,46-60,Web,True,2025-11-09
28790,2023-12-09,Zamora,F,46-60,Tienda,True,2026-01-10
28791,2023-07-11,Asturias,F,46-60,Web,True,2025-10-12
28792,2022-01-24,Málaga,,46-60,Mobile,True,2023-06-11
28793,2024-08-21,Ceuta,F,26-35,Web,True,2024-12-02
28794,2022-03-28,Ourense,M,26-35,Web,True,2024-01-28
28795,2025-05-18,Barcelona,F,60+,Web,True,2025-06-23
28796,2025-08-31,Ceuta,,46-60,Web,True,2025-09-18
28797,2021-09-20,Madrid,F,46-60,Mobile,True,2024-08-09
28798,2022-05-28,Baleares,M,26-35,Web,True,2023-08-16
28799,2026-02-10,Segovia,F,46-60,Tienda,True,2026-03-10
28800,2025-05-24,Castellón,M,26-35,Web,True,2026-05-14
28801,2024-10-12,Sevilla,M,46-60,Tienda,True,2025-07-11
28802,2023-08-28,León,,18-25,Web,True,2025-08-16
28803,2025-02-01,Álava,,60+,Mobile,True,2026-01-29
28804,2023-07-03,Castellón,M,36-45,Mobile,True,2024-10-25
28805,2025-08-06,Soria,,18-25,Tienda,True,2026-04-06
28806,2025-05-20,Murcia,F,26-35,Tienda,True,2025-05-31
28807,2021-09-20,Asturias,F,36-45,Web,True,2022-11-18
28808,2026-02-13,Soria,F,26-35,Mobile,False,2026-04-03
28809,2026-03-04,Zaragoza,F,60+,Tienda,True,2026-05-06
28810,2023-03-13,Toledo,,46-60,Tienda,True,2023-12-26
28811,2025-10-04,La Coruña,,26-35,Tienda,False,2026-04-11
28812,2022-01-01,La Rioja,M,36-45,Web,True,2023-01-18
28813,2024-04-14,Guadalajara,M,46-60,Tienda,True,2024-06-24
28814,2023-06-22,Barcelona,F,46-60,Mobile,True,2026-04-23
28815,2022-07-27,La Coruña,F,36-45,Web,True,2024-08-05
28816,2021-12-09,Navarra,M,18-25,Tienda,True,2023-03-04
28817,2021-12-14,Alicante,M,26-35,Mobile,True,2022-09-09
28818,2021-07-30,Huesca,M,18-25,Tienda,True,2024-04-22
28819,2022-09-07,Burgos,,26-35,Tienda,True,2025-09-11
28820,2024-12-30,Ceuta,F,60+,Mobile,True,2025-08-28
28821,2025-11-10,Guipúzcoa,,36-45,Web,True,2025-12-03
28822,2026-05-07,Ourense,M,26-35,Tienda,True,2026-05-12
28823,2021-10-04,Málaga,,26-35,Mobile,True,2024-12-10
28824,2025-07-22,Murcia,F,26-35,Tienda,True,2025-08-09
28825,2025-06-29,Pontevedra,M,60+,Mobile,True,2026-03-12
28826,2021-10-05,Cáceres,F,46-60,Mobile,True,2021-11-02
28827,2025-11-04,La Rioja,F,46-60,Mobile,True,2026-01-15
28828,2025-08-01,Burgos,,36-45,Mobile,False,2025-11-03
28829,2022-02-16,Segovia,,18-25,Tienda,True,2024-04-03
28830,2023-09-11,Las Palmas,F,36-45,Mobile,True,2025-10-19
28831,2022-04-18,Burgos,M,46-60,Tienda,True,2025-01-17
28832,2022-09-20,Baleares,F,26-35,Mobile,True,2025-02-04
28833,2024-05-08,Ceuta,F,60+,Mobile,True,2025-11-20
28834,2025-03-08,León,F,18-25,Mobile,True,2025-08-12
28835,2025-01-12,Ávila,,36-45,Web,True,2025-12-21
28836,2024-10-10,Cantabria,F,18-25,Mobile,True,2026-02-19
28837,2021-07-22,Guadalajara,F,26-35,Web,True,2022-06-28
28838,2026-03-31,Jaén,,46-60,Mobile,True,2026-04-17
28839,2024-02-27,Las Palmas,M,46-60,Tienda,True,2024-08-01
28840,2022-09-15,Cantabria,M,60+,Tienda,True,2025-12-15
28841,2026-02-28,Barcelona,F,26-35,Web,True,2026-03-27
28842,2022-06-21,Albacete,F,46-60,Web,True,2022-06-26
28843,2022-06-05,Murcia,M,36-45,Mobile,True,2023-10-06
28844,2024-09-24,Sevilla,F,60+,Web,True,2024-11-28
28845,2022-04-11,Jaén,,46-60,Mobile,True,2023-09-28
28846,2024-01-03,Alicante,,26-35,Mobile,True,2024-06-09
28847,2023-04-06,Girona,,26-35,Web,True,2024-06-23
28848,2021-10-14,Madrid,M,60+,Web,True,2023-06-11
28849,2024-07-25,Burgos,F,26-35,Mobile,True,2025-01-08
28850,2025-06-21,Castellón,F,18-25,Web,False,2025-07-25
28851,2025-02-05,Almería,M,60+,Tienda,True,2026-01-01
28852,2024-10-05,Zaragoza,M,46-60,Web,True,2025-04-02
28853,2024-12-18,Murcia,F,36-45,Web,False,2025-11-20
28854,2024-01-14,Murcia,F,60+,Web,True,2024-12-06
28855,2026-04-19,Santa Cruz de Tenerife,,18-25,Web,True,2026-05-03
28856,2024-11-16,Salamanca,M,36-45,Tienda,True,2025-04-26
28857,2023-03-02,Almería,F,36-45,Tienda,True,2025-08-24
28858,2025-11-06,Granada,M,26-35,Tienda,True,2026-02-23
28859,2022-03-12,Melilla,,26-35,Mobile,True,2024-09-12
28860,2021-07-30,Navarra,,18-25,Tienda,False,2026-02-24
28861,2021-08-08,Vizcaya,F,46-60,Web,True,2023-09-25
28862,2024-06-19,Valladolid,,46-60,Web,False,2025-10-25
28863,2021-12-09,Cáceres,F,18-25,Tienda,True,2023-04-08
28864,2021-12-07,Sevilla,M,36-45,Tienda,True,2026-04-09
28865,2023-05-11,Murcia,,26-35,Tienda,False,2024-03-25
28866,2023-02-27,Álava,F,18-25,Tienda,True,2025-06-08
28867,2022-12-06,Málaga,F,18-25,Web,True,2023-09-04
28868,2025-01-14,Albacete,F,26-35,Mobile,True,2026-04-28
28869,2024-12-26,Vizcaya,M,60+,Tienda,True,2026-04-23
28870,2026-02-03,La Coruña,M,60+,Tienda,True,2026-02-14
28871,2024-09-19,Cáceres,,46-60,Tienda,True,2026-02-18
28872,2022-12-30,Ciudad,M,26-35,Web,True,2024-07-02
28873,2021-07-17,Ourense,,26-35,Web,True,2022-11-18
28874,2022-08-02,Ourense,F,60+,Tienda,True,2024-11-17
28875,2024-10-20,Almería,M,46-60,Tienda,True,2026-02-07
28876,2023-10-05,Cantabria,,18-25,Mobile,True,2025-08-19
28877,2024-09-12,Toledo,F,26-35,Mobile,True,2024-12-26
28878,2026-04-15,Granada,F,18-25,Mobile,True,2026-05-06
28879,2025-01-17,Albacete,,18-25,Web,True,2025-11-26
28880,2025-10-16,Segovia,F,36-45,Web,True,2025-12-10
28881,2025-07-13,Teruel,,46-60,Web,True,2025-12-29
28882,2024-01-16,Cantabria,F,46-60,Web,True,2025-12-15
28883,2024-02-16,Santa Cruz de Tenerife,,26-35,Web,True,2025-07-18
28884,2024-10-06,Lleida,F,36-45,Web,True,2026-01-23
28885,2026-02-15,Asturias,,36-45,Tienda,True,2026-03-05
