art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
2983,3848815697193,Rustic Steel Fish,Tecnología,Computadores,piel,507,192.02,10.21,LT,True,2023-11-24
2984,9977796414094,Rustic Table,Moda,Pantalones,b,169,118.32,16.44,KG,True,2025-08-24
2985,2157052017291,Hat,Tecnología,TV,palabra,181,165.21,6.53,LT,True,2025-08-31
2986,5287551428506,Licensed Pizza,Hogar,Limpieza,llevar,400,482.59,7.8,KG,True,2023-05-23
2987,1982770289368,Refined Cotton Fish,Moda,Zapatos,niño,494,1944.01,3.43,LT,True,2025-02-16
2988,5025824305907,Licensed Chicken,Tecnología,Computadores,ahora,548,630.8,5.66,KG,True,2026-01-11
2989,1622903888920,Gently Used Table,Tecnología,Computadores,nos,597,537.97,1.02,UND,True,2023-10-24
2990,0032699335170,Metal Mouse,Bebés,Juguetes,particular,772,937.35,19.47,LT,True,2023-07-09
2991,2428953806667,Sausages,Hogar,Decoración,unidad,102,1472.16,10.06,UND,True,2024-05-11
2992,7704323893006,Chair,Hogar,Limpieza,consejo,654,1997.06,5.18,KG,True,2024-01-08
2993,4321833820105,Tuna,Hogar,Limpieza,seguir,51,538.96,10.55,LT,True,2024-04-23
2994,2021319911670,Incredible Soft Gloves,Bebés,Juguetes,conciencia,137,126.51,15.87,UND,True,2023-10-06
2995,6421874498498,Sleek Cotton Gloves,Hogar,Cocina,demasiado,26,235.83,8.43,LT,True,2024-04-19
2996,1179350153472,Soap,Tecnología,Computadores,carlos,337,42.63,5.67,KG,True,2024-12-05
2997,0155399681092,Handcrafted Bike,Tecnología,Celulares,ocasiones,159,712.59,11.8,UND,True,2026-05-03
2998,1133382499410,Practical Wooden Pants,Tecnología,TV,me,122,141.31,8.54,LT,True,2025-11-25
2999,0564136087460,Concrete Sausages,Tecnología,TV,partido,271,161.75,4.96,LT,True,2025-12-17
3000,3811917508827,Used Table,Bebés,Pañales,conciencia,144,471.63,17.31,LT,True,2024-03-16
3001,6771170194403,Wooden Fish,Hogar,Decoración,reunión,165,47.21,8.34,LT,True,2023-12-15
3002,8214244290543,Metal Towels,Bebés,Juguetes,estados,714,929.32,4.92,KG,True,2026-03-22
3003,2242069451272,Refined Plastic Chair,Tecnología,Computadores,solamente,273,577.08,13.56,LT,True,2025-10-14
3004,2501252860834,Handmade Cheese,Moda,Zapatos,éste,647,214.75,10.51,UND,True,2023-08-08
3005,2759261585778,Ball,Hogar,Limpieza,sobre,664,315.28,12.54,LT,True,2024-06-27
3006,9664019497070,Incredible Ball,Hogar,Cocina,diferencia,509,169.3,11.79,UND,True,2023-12-22
3007,1826667254254,Small Fresh Car,Tecnología,Computadores,torno,102,4478.28,7.31,UND,True,2025-06-21
3008,2742029860781,Salad,Hogar,Limpieza,mí,768,132.37,5.35,KG,True,2023-06-01
3009,4405334177927,Chips,Tecnología,Celulares,salir,691,457.33,17.42,KG,True,2023-08-10
3010,9117845671331,Fresh Towels,Moda,Camisas,pudo,485,254.57,15.3,KG,True,2024-06-04
3011,2670086864742,Handcrafted Plastic Chicken,Hogar,Cocina,otros,700,349.5,7.8,LT,True,2025-12-11
3012,1923850132570,Practical Bacon,Tecnología,TV,ayuda,232,552.9,17.44,UND,True,2024-10-22
3013,2013979534832,Gently Used Bacon,Hogar,Cocina,producto,297,574.86,18.16,UND,True,2023-07-01
3014,0173960191924,Wooden Pants,Tecnología,Computadores,común,485,231.74,15.54,LT,True,2024-05-25
3015,4631875811727,Shirt,Bebés,Juguetes,luis,538,103.59,1.95,LT,True,2024-01-05
3016,4069494165844,Cotton Chips,Tecnología,TV,cara,783,159.25,12.05,KG,True,2026-05-13
3017,4556160190458,Licensed Table,Hogar,Limpieza,mujeres,80,208.92,15.36,KG,True,2023-06-15
3018,7022024895892,Practical Steel Fish,Tecnología,Computadores,destino,4,182.34,10.82,LT,True,2026-04-25
3019,3833320433268,Table,Bebés,Pañales,investigación,151,116.84,6.76,UND,True,2024-04-15
3020,0029642746336,Licensed Granite Salad,Tecnología,TV,mar,568,518.36,18.39,UND,True,2025-08-19
3021,3980485562361,Intelligent Pizza,Bebés,Ropa bebé,director,671,85.36,0.53,KG,True,2024-05-17
3022,6115582920241,Awesome Soft Gloves,Hogar,Cocina,lucha,558,314.56,0.2,LT,True,2024-06-28
3023,4666604204211,Bike,Hogar,Decoración,operación,537,64.74,7.32,LT,True,2024-07-03
3024,1367255925052,Gorgeous Car,Moda,Pantalones,grado,693,985.98,8.83,LT,True,2025-04-10
3025,1789380706472,Handcrafted Metal Computer,Bebés,Pañales,son,10,179.07,6.91,UND,True,2024-10-25
3026,4456660265864,Unbranded Soft Chips,Tecnología,TV,durante,209,159.97,4.52,KG,True,2025-01-02
3027,2687335266523,Unbranded Chicken,Moda,Pantalones,condiciones,134,135.23,14.94,LT,True,2024-08-30
3028,8050816818797,Handcrafted Concrete Chair,Bebés,Pañales,lucha,357,1822.18,12.97,LT,True,2024-04-19
3029,7330858884303,Granite Ball,Tecnología,Celulares,corazón,518,1248.93,16.96,KG,True,2024-02-09
3030,6126955593344,Small Soap,Moda,Camisas,considera,4,349.65,12.94,UND,True,2023-07-16
3031,0608187843597,Refined Soft Cheese,Moda,Pantalones,energía,225,200.46,16.03,KG,True,2025-04-12
3032,9768231235837,Gorgeous Computer,Moda,Pantalones,medio,128,2639.15,3.17,UND,True,2025-02-13
3033,7808391943202,Computer,Tecnología,Celulares,mucho,52,544.72,2.04,KG,True,2025-07-15
3034,7489592125064,Gorgeous Wooden Fish,Hogar,Decoración,seis,193,256.55,19.77,KG,True,2023-08-14
3035,2967989069795,Salad,Tecnología,Celulares,semanas,1,188.96,19.47,LT,True,2023-09-29
3036,7539357375231,Computer,Tecnología,Computadores,costa,175,750.23,7.32,UND,True,2024-10-22
3037,9428054379520,Sausages,Hogar,Cocina,color,88,265.61,11.69,LT,True,2024-05-26
3038,1094173068133,Used Chicken,Hogar,Decoración,desarrollo,237,86.81,7.99,KG,True,2025-03-16
3039,9467706659566,Frozen Cheese,Hogar,Decoración,cierta,166,393.26,6.31,LT,True,2023-11-22
3040,7296630092895,Frozen Chair,Bebés,Pañales,explicó,386,420.45,1.22,LT,True,2024-03-24
3041,0873289145584,Small Fish,Tecnología,Celulares,hacerlo,312,346.17,17.0,UND,True,2024-07-04
3042,4187292445392,Fantastic Gloves,Bebés,Juguetes,hoy,655,548.82,10.27,UND,True,2024-12-20
3043,2445610063331,Tasty Chips,Bebés,Pañales,falta,589,239.63,18.36,UND,True,2023-08-03
3044,1721433536605,Frozen Bike,Tecnología,Celulares,pueda,759,333.49,11.61,UND,True,2025-11-28
3045,3794990809169,Plastic Shoes,Moda,Camisas,algunos,286,327.87,17.64,UND,True,2024-09-17
3046,4805582277934,Chicken,Hogar,Cocina,ambos,336,86.81,13.67,KG,True,2024-12-07
3047,1800305187791,Pants,Bebés,Ropa bebé,ley,17,668.72,8.92,UND,True,2024-10-13
3048,5553622097415,Handcrafted Soft Shoes,Moda,Zapatos,él,350,574.1,18.09,UND,True,2025-02-10
3049,1475538594571,Keyboard,Moda,Camisas,finalmente,754,890.52,18.81,LT,True,2023-12-12
3050,5342120595659,For repair Metal Mouse,Bebés,Juguetes,otra,98,120.72,10.99,KG,True,2025-07-07
3051,0116137303126,Computer,Bebés,Juguetes,otros,448,217.01,19.17,KG,True,2026-01-12
3052,5384319100435,Granite Ball,Tecnología,Celulares,dicen,740,1003.93,8.31,KG,True,2025-05-14
3053,3088030126683,Concrete Pizza,Bebés,Juguetes,cara,608,186.13,12.27,UND,True,2026-03-27
3054,3349278147695,Concrete Sausages,Tecnología,Computadores,seguridad,373,1996.29,7.66,UND,True,2024-12-28
3055,2723130693826,Hat,Moda,Pantalones,resultados,640,69.63,10.85,LT,True,2024-12-03
3056,8968529267828,Gorgeous Salad,Hogar,Decoración,fuerte,67,188.16,1.09,LT,True,2024-11-23
3057,9891400448568,Gorgeous Bacon,Tecnología,Computadores,violencia,373,208.04,12.1,LT,True,2024-05-11
3058,7763262977307,Hat,Bebés,Juguetes,nueva,303,710.75,18.6,UND,True,2025-02-13
3059,9366787923651,Fresh Shirt,Tecnología,Celulares,cara,406,1751.05,4.2,KG,True,2025-10-13
3060,4298248697656,Awesome Granite Keyboard,Moda,Pantalones,llegó,164,448.76,2.49,LT,True,2026-04-23
3061,9669267159404,Soft Computer,Bebés,Juguetes,ocho,629,24.09,1.75,KG,True,2024-06-17
3062,8776270448720,Fresh Ball,Tecnología,TV,frente,68,305.38,12.37,KG,True,2026-01-10
3063,2969922744912,Sleek Chair,Bebés,Juguetes,reunión,93,374.55,17.4,KG,True,2024-08-19
3064,1704045400533,Practical Salad,Bebés,Juguetes,somos,777,490.63,13.31,UND,True,2023-08-06
3065,4500219375204,Computer,Tecnología,Computadores,evitar,249,306.13,9.22,LT,True,2024-04-26
3066,6074258123105,Unbranded Table,Hogar,Cocina,derechos,262,1222.87,17.88,UND,True,2025-04-16
3067,6969457232584,Keyboard,Moda,Camisas,niveles,758,136.22,0.7,UND,True,2023-05-25
3068,3401030829260,Sleek Fresh Gloves,Hogar,Limpieza,trabajar,719,118.13,9.49,KG,True,2024-12-04
3069,1643872797068,Pants,Moda,Pantalones,es,408,179.51,6.27,KG,True,2024-03-18
3070,1185005477572,Plastic Pants,Bebés,Juguetes,relación,576,4466.92,10.69,UND,True,2025-04-28
3071,1025415217057,Gently Used Steel Chicken,Tecnología,Celulares,actual,219,276.64,0.64,KG,True,2026-01-24
3072,0017966813162,Rubber Sausages,Moda,Zapatos,yo,473,1044.6,8.11,UND,True,2024-06-27
3073,1485793151358,Frozen Shoes,Moda,Camisas,calidad,484,1025.14,3.79,UND,True,2023-09-26
3074,0802318763130,Tasty Plastic Shirt,Hogar,Limpieza,sociales,516,59.37,11.5,LT,True,2025-01-17
3075,5174836287142,Steel Shirt,Bebés,Juguetes,principales,43,312.95,3.14,UND,True,2024-06-13
3076,3605756458982,Sleek Wooden Car,Hogar,Decoración,secretario,484,1015.16,16.37,UND,True,2025-05-29
3077,3717609520347,Tasty Bike,Hogar,Limpieza,d,686,5000.0,10.74,LT,True,2023-06-20
3078,7886214056636,Ball,Bebés,Pañales,pone,591,973.54,5.58,KG,True,2025-02-03
3079,4601088234613,Towels,Hogar,Decoración,buscar,242,235.13,11.64,UND,True,2024-11-08
3080,3806590405914,Cheese,Hogar,Decoración,tú,577,1426.28,14.97,LT,True,2025-12-19
3081,4790425159150,Incredible Bacon,Bebés,Ropa bebé,hace,793,215.16,2.13,KG,True,2023-06-09
3082,8823977517942,Ergonomic Hat,Bebés,Juguetes,con,787,106.82,12.86,LT,True,2024-09-09
3083,8144086197802,Cheese,Hogar,Decoración,carta,667,666.75,13.22,UND,True,2024-11-13
3084,8323534297480,Small Wooden Car,Bebés,Ropa bebé,izquierda,573,77.51,4.28,KG,True,2024-02-10
3085,8416078319746,Awesome Tuna,Tecnología,Celulares,real,18,182.57,2.16,LT,True,2025-03-11
3086,5046341614037,Towels,Moda,Zapatos,sector,736,1464.58,10.29,KG,True,2026-02-11
3087,0171974787607,Sausages,Bebés,Pañales,suficiente,769,675.14,10.64,KG,True,2025-02-14
3088,1781923601862,Granite Shirt,Bebés,Ropa bebé,resto,768,139.58,14.3,UND,True,2024-07-02
3089,7113510099563,Used Shirt,Bebés,Juguetes,nivel,333,381.05,17.93,LT,True,2026-05-14
3090,7035555676328,Soft Soap,Bebés,Pañales,imágenes,586,301.11,12.73,UND,True,2024-03-09
3091,6933269889878,Sleek Steel Chicken,Moda,Pantalones,n,562,820.51,11.88,KG,True,2025-08-04
3092,1463929301600,Soft Shirt,Tecnología,Computadores,fernando,286,484.24,6.73,UND,True,2023-12-19
3093,0384888373105,Gorgeous Chips,Moda,Pantalones,vez,142,386.59,6.19,KG,True,2024-12-19
3094,1283766176489,Gently Used Fresh Cheese,Bebés,Juguetes,historia,600,319.27,17.74,LT,True,2025-07-28
3095,0644738142498,Licensed Mouse,Bebés,Pañales,función,417,110.25,13.42,UND,True,2026-03-09
3096,0425880795769,Metal Salad,Moda,Pantalones,partido,563,1316.51,4.52,LT,True,2026-01-14
3097,0007487217303,New Cotton Pants,Moda,Camisas,rodríguez,362,503.42,12.27,KG,True,2026-03-13
3098,2912718922858,Ergonomic Ball,Hogar,Limpieza,semanas,797,238.44,14.56,LT,True,2025-03-06
3099,8969111436233,Gently Used Computer,Tecnología,TV,usted,410,256.4,6.43,LT,True,2023-10-12
3100,2311624256802,Practical Shirt,Hogar,Limpieza,decía,800,299.0,13.09,UND,True,2025-03-25
3101,1590818369851,Practical Rubber Fish,Bebés,Pañales,ayer,518,145.52,13.22,LT,True,2024-03-13
3102,0602810251872,Sleek Frozen Keyboard,Tecnología,Celulares,edad,684,187.69,6.52,LT,True,2024-07-02
3103,5810290921054,Wooden Chips,Tecnología,Computadores,sueño,530,885.15,17.41,UND,True,2023-09-23
3104,4589778955959,Chips,Bebés,Juguetes,obra,51,69.26,16.18,LT,True,2024-04-14
3105,6356500358344,Shoes,Bebés,Juguetes,medios,87,2123.94,5.53,LT,True,2023-12-15
3106,8209443690188,Shirt,Tecnología,Computadores,voz,266,332.42,12.32,LT,True,2024-11-29
3107,8235008892155,Sausages,Tecnología,TV,prueba,789,150.07,1.4,UND,True,2024-03-12
3108,3588866594835,Licensed Towels,Bebés,Ropa bebé,marzo,421,234.31,16.38,LT,True,2023-12-13
3109,8341925422259,Gently Used Soap,Tecnología,Computadores,unos,675,504.5,15.43,KG,True,2024-05-19
3110,5824756585414,Cotton Ball,Tecnología,Computadores,puede,400,204.69,3.95,UND,True,2025-03-30
3111,9262387241853,Chips,Hogar,Decoración,hasta,10,640.38,4.82,LT,True,2024-09-30
3112,8822751339305,Gorgeous Fish,Bebés,Juguetes,viejo,565,114.47,3.12,LT,True,2023-10-14
3113,7605098719846,Steel Shoes,Bebés,Pañales,días,439,149.17,12.3,KG,True,2023-09-17
3114,9512489595447,New Chair,Bebés,Juguetes,tratamiento,53,422.82,11.45,KG,True,2025-03-16
3115,7820330110070,Intelligent Soft Car,Hogar,Cocina,acciones,374,178.14,10.22,KG,True,2026-02-07
3116,8424076496277,Computer,Bebés,Pañales,derechos,323,2349.06,9.12,LT,True,2025-03-25
3117,9992730507748,Towels,Tecnología,Computadores,tampoco,609,758.97,1.04,UND,True,2026-05-06
3118,4097617478458,Licensed Frozen Bike,Moda,Camisas,tiene,490,552.66,8.53,KG,True,2023-12-02
3119,0448945666590,Awesome Keyboard,Bebés,Pañales,mejor,743,370.19,8.04,KG,True,2023-08-10
3120,0316043212752,Plastic Pants,Bebés,Ropa bebé,marcha,371,234.11,8.68,UND,True,2023-09-24
3121,6860498160136,Steel Soap,Bebés,Pañales,mejores,69,256.36,4.6,KG,True,2025-06-07
3122,0201560018546,Generic Wooden Chair,Moda,Pantalones,ir,423,143.68,13.14,KG,True,2025-08-03
3123,5771815473109,Chair,Moda,Zapatos,estaba,295,409.36,0.27,UND,True,2025-03-20
3124,1429596351379,Refined Frozen Table,Moda,Camisas,atrás,354,95.27,12.36,KG,True,2026-01-24
3125,0960631226449,Awesome Salad,Hogar,Cocina,quizá,648,1423.58,2.56,UND,True,2024-04-02
3126,8813973664740,Awesome Pants,Hogar,Limpieza,cultural,396,351.99,8.82,UND,True,2023-12-27
3127,9909312856316,Fantastic Plastic Fish,Moda,Camisas,consejo,223,1302.9,11.27,UND,True,2023-10-02
3128,6225562161677,Bacon,Moda,Pantalones,rosa,330,809.03,7.54,LT,True,2023-11-25
3129,4686646958392,Bike,Tecnología,Celulares,políticos,170,308.98,8.45,KG,True,2026-02-14
3130,8548840514797,Car,Moda,Pantalones,bastante,463,517.26,11.39,UND,True,2023-07-21
3131,1521760172862,Sausages,Tecnología,TV,mujeres,766,216.25,16.09,KG,True,2025-06-28
3132,0796594823698,Handcrafted Metal Bacon,Bebés,Pañales,mejor,258,300.77,12.09,KG,True,2023-08-23
3133,7275913970754,Handmade Wooden Ball,Moda,Camisas,cuyo,672,152.4,3.41,KG,True,2024-03-12
3134,3183107490626,For repair Chair,Hogar,Limpieza,g,461,1751.48,13.36,KG,True,2026-02-20
3135,6359116879869,Generic Fresh Shoes,Hogar,Cocina,nos,53,399.68,11.28,UND,True,2026-04-23
3136,9050978403908,Chicken,Tecnología,Computadores,costa,559,771.91,7.19,UND,True,2024-07-24
3137,5701930676994,Tuna,Moda,Camisas,debe,219,213.73,7.5,UND,True,2023-12-01
3138,1254592283313,Chicken,Bebés,Juguetes,papel,376,1604.17,1.48,UND,True,2026-04-26
3139,7149920624491,Handcrafted Wooden Ball,Hogar,Limpieza,lugar,115,160.45,16.78,KG,True,2025-06-08
3140,9059025213002,Gloves,Hogar,Cocina,etapa,159,295.2,8.35,KG,True,2024-08-10
3141,7214763385059,Computer,Hogar,Limpieza,llama,628,206.76,7.97,KG,True,2025-07-07
3142,6835510774448,Fantastic Ball,Bebés,Pañales,espera,739,435.94,2.13,UND,True,2023-12-15
3143,0524535749765,Sleek Hat,Tecnología,Celulares,cierto,695,165.95,13.11,LT,True,2026-02-09
3144,5988715187023,Rubber Gloves,Tecnología,Computadores,volvió,190,597.75,16.76,LT,True,2026-04-16
3145,5946672359501,Keyboard,Moda,Pantalones,fuerza,481,430.84,13.76,KG,True,2023-09-24
3146,7360163298694,Soap,Bebés,Pañales,está,663,282.45,5.3,KG,True,2024-06-10
3147,8521892547777,Handmade Metal Shirt,Bebés,Ropa bebé,fin,235,114.1,6.78,UND,True,2024-05-30
3148,0723594338037,Keyboard,Tecnología,Computadores,cada,620,305.44,1.24,UND,True,2025-09-13
3149,3034843273830,Salad,Tecnología,Computadores,personas,219,298.04,19.05,LT,True,2025-11-03
3150,3753788768446,Sleek Chips,Bebés,Pañales,cierto,60,811.59,6.53,UND,True,2023-06-14
3151,8022838182491,Car,Hogar,Limpieza,datos,450,247.94,0.52,KG,True,2024-08-15
3152,4451715492905,New Steel Shoes,Moda,Camisas,siquiera,26,124.36,8.22,LT,True,2024-02-17
3153,2102786423313,Pizza,Bebés,Pañales,diversas,106,56.36,9.09,UND,True,2023-10-12
3154,2601121105490,Gloves,Hogar,Decoración,tipo,470,1044.96,6.17,LT,True,2023-10-29
3155,3536969578085,Tasty Concrete Keyboard,Moda,Pantalones,sus,509,277.02,11.28,KG,True,2025-03-30
3156,3334911649711,New Concrete Fish,Tecnología,Computadores,buen,691,460.09,12.83,UND,True,2023-07-05
3157,1261874844148,Generic Cheese,Tecnología,Celulares,queda,156,197.76,10.06,LT,True,2024-06-25
3158,2557576643073,Incredible Concrete Cheese,Tecnología,Computadores,victoria,692,181.94,10.31,LT,True,2026-05-10
3159,9510033554742,Used Fresh Mouse,Hogar,Decoración,plazo,697,300.92,5.46,LT,True,2024-07-13
3160,8640515479452,Ergonomic Sausages,Moda,Pantalones,función,356,143.61,1.11,UND,True,2025-02-09
3161,4689663890140,Rubber Ball,Hogar,Decoración,la,545,229.29,4.63,LT,True,2024-02-05
3162,5859713269304,Generic Chair,Hogar,Decoración,lo,362,676.58,6.82,UND,True,2023-10-02
3163,8127372414449,Rustic Cotton Bike,Moda,Pantalones,debía,4,668.08,1.67,UND,True,2025-08-07
3164,4098224198661,Concrete Fish,Tecnología,TV,mitad,170,200.31,12.6,KG,True,2026-04-15
3165,0147036788066,Incredible Fresh Computer,Tecnología,TV,autoridades,297,263.3,15.1,LT,True,2025-08-29
3166,0597731533476,Incredible Frozen Shirt,Tecnología,Celulares,está,205,48.3,6.73,KG,True,2026-02-20
3167,0889129085651,Rubber Mouse,Hogar,Limpieza,derecha,667,62.32,4.36,KG,True,2024-09-21
3168,5718640496958,Handcrafted Shirt,Hogar,Decoración,comunicación,236,197.97,17.85,KG,True,2025-12-24
3169,2699298158944,Awesome Wooden Salad,Moda,Zapatos,peso,744,345.97,17.65,LT,True,2025-10-23
3170,1467901227100,Granite Hat,Bebés,Juguetes,máximo,711,92.92,19.59,KG,True,2026-03-10
3171,9108372306322,Small Chicken,Hogar,Limpieza,frente,374,669.42,5.92,KG,True,2024-07-18
3172,4559984076670,Cotton Soap,Bebés,Juguetes,amor,759,775.74,9.86,UND,True,2024-05-23
3173,5377588631892,Small Soft Towels,Bebés,Juguetes,cultural,71,142.52,4.08,UND,True,2026-02-23
3174,8424487721890,Refined Concrete Tuna,Hogar,Cocina,dan,223,136.38,9.24,LT,True,2025-10-09
3175,9469903797263,Small Plastic Pizza,Moda,Camisas,niños,285,499.72,12.16,KG,True,2025-11-19
3176,2124542292520,Frozen Soap,Bebés,Ropa bebé,opinión,559,1757.56,3.76,UND,True,2025-08-29
3177,9520698644610,Cotton Chair,Moda,Camisas,empresas,2,218.12,10.63,LT,True,2024-08-06
3178,7611346457231,Pizza,Bebés,Juguetes,líder,42,844.74,19.65,KG,True,2025-02-27
3179,8961155696772,Plastic Bacon,Bebés,Pañales,juego,560,322.5,11.87,LT,True,2025-05-20
3180,7286360819725,Tuna,Bebés,Juguetes,argentina,669,352.04,4.39,LT,True,2025-01-02
3181,7014220534590,Granite Pizza,Hogar,Decoración,secretario,479,274.45,7.84,LT,True,2025-09-20
3182,0842957890767,Unbranded Pants,Hogar,Decoración,etc,556,844.66,3.52,LT,True,2024-08-01
3183,5681018200061,Sleek Chips,Bebés,Ropa bebé,intereses,204,2402.58,1.16,UND,True,2023-10-14
3184,0889354239744,Cotton Keyboard,Bebés,Ropa bebé,real,734,778.61,18.32,LT,True,2023-08-26
3185,2805602168473,Refined Chips,Moda,Zapatos,estilo,687,101.8,0.71,LT,True,2023-06-06
3186,6470261239350,Handcrafted Soft Shoes,Hogar,Decoración,ex,615,256.82,5.04,UND,True,2023-09-19
3187,5946462142269,Table,Moda,Pantalones,antonio,142,47.25,4.82,UND,True,2026-02-02
3188,9404406685877,Handmade Plastic Bacon,Tecnología,TV,según,530,2586.04,18.49,KG,True,2026-02-14
3189,1637645237721,Soft Ball,Moda,Pantalones,años,407,470.89,17.67,LT,True,2024-06-08
3190,2180106041362,Awesome Pizza,Tecnología,Celulares,llamado,485,148.43,10.05,UND,True,2024-08-11
3191,7962277188764,Gently Used Wooden Table,Bebés,Pañales,condiciones,3,430.51,17.1,LT,True,2026-01-29
3192,7248451874730,Tuna,Bebés,Juguetes,mayoría,363,2181.94,15.02,UND,True,2024-05-29
3193,0360966252203,Granite Towels,Tecnología,Celulares,allí,755,143.51,17.24,KG,True,2023-10-06
3194,5052075921679,Awesome Pants,Hogar,Cocina,actividad,452,187.23,5.66,KG,True,2026-03-06
3195,8920941080768,Sleek Chips,Tecnología,Computadores,consumo,615,102.42,5.03,LT,True,2024-08-24
3196,0642401947982,Handcrafted Chicken,Bebés,Pañales,estoy,184,583.91,17.34,LT,True,2024-03-06
3197,1185668647619,Granite Shoes,Bebés,Pañales,carta,429,288.03,2.13,KG,True,2023-07-30
3198,3498783922461,Fresh Ball,Tecnología,Computadores,ciento,672,38.26,7.79,KG,True,2025-06-24
3199,4810076693640,New Frozen Bike,Moda,Zapatos,república,557,464.09,9.84,LT,True,2026-01-20
3200,2000793644502,Concrete Keyboard,Tecnología,TV,martín,93,855.88,0.79,LT,True,2023-09-10
3201,9136783488177,Wooden Bike,Bebés,Pañales,favor,780,194.39,13.39,LT,True,2024-07-02
3202,8901979617621,Used Frozen Towels,Tecnología,Celulares,pensar,169,316.45,2.95,LT,True,2025-10-05
3203,1679423368272,Steel Salad,Hogar,Cocina,amigos,415,270.62,0.26,KG,True,2024-06-27
3204,8166069767178,For repair Soft Mouse,Bebés,Juguetes,empresa,539,658.55,5.16,UND,True,2024-10-27
3205,0378340304066,Bacon,Tecnología,Computadores,análisis,499,63.21,17.18,KG,True,2025-01-25
3206,4396074961689,Rubber Chips,Moda,Pantalones,mira,178,171.71,17.6,UND,True,2024-08-25
3207,2240523409531,Chicken,Hogar,Decoración,antonio,48,243.83,5.44,LT,True,2024-04-28
3208,1944591573330,Fantastic Soft Soap,Tecnología,Computadores,caso,546,715.71,8.34,KG,True,2023-10-21
