id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
21162,283889,1712,7,2026-04-16,1,Entrega tardía,Web,Rechazada,4923.06
21163,437326,2340,118,2026-05-16,1,Error talla,Mobile,Pendiente,1420.22
21164,694805,2777,79,2025-11-13,3,Producto incompleto,Mobile,Pendiente,988.02
21165,14515,2539,64,2026-05-02,1,Producto incompleto,Mobile,Pendiente,2293.53
21166,820819,2716,69,2026-02-17,1,No era lo esperado,Tienda,Pendiente,2965.39
21167,193296,167,48,2026-05-15,1,No era lo esperado,Web,Aprobada,1298.95
21168,984528,3007,150,2026-04-20,2,Producto defectuoso,Mobile,Aprobada,9923.26
21169,158987,4674,46,2026-03-16,2,No era lo esperado,Web,Aprobada,5782.4
21170,759938,1067,90,2026-04-25,1,Entrega tardía,Mobile,Pendiente,1554.85
21171,264330,3984,8,2026-02-08,1,No era lo esperado,Tienda,Pendiente,2968.81
21172,82310,2306,2,2026-04-19,5,Error talla,Web,Aprobada,10926.6
21173,804372,816,71,2026-05-11,2,No era lo esperado,Web,Rechazada,643.58
21174,804235,4080,18,2026-02-11,1,Error talla,Mobile,Aprobada,1320.04
21175,307317,1946,60,2026-01-23,2,No era lo esperado,Mobile,Aprobada,2159.4
21176,463832,2264,92,2026-04-05,3,No era lo esperado,Web,Rechazada,10764.27
21177,863762,2271,70,2026-05-12,2,Error talla,Tienda,Pendiente,6157.0
21178,845426,1907,100,2026-02-08,2,Error talla,Mobile,Pendiente,3007.86
21179,344913,2776,133,2026-04-16,1,Entrega tardía,Web,Aprobada,3965.22
21180,926442,3041,25,2026-02-28,4,Error talla,Mobile,Rechazada,6246.52
21181,106755,1625,96,2026-02-26,2,Entrega tardía,Tienda,Aprobada,1885.12
21182,974156,1144,14,2026-04-13,2,No era lo esperado,Web,Aprobada,8288.8
21183,384514,3917,15,2026-01-18,1,Error talla,Tienda,Aprobada,2439.63
21184,62535,1044,67,2026-04-16,2,Producto defectuoso,Mobile,Aprobada,1478.3
21185,355018,2052,55,2025-07-23,1,Producto defectuoso,Web,Pendiente,141.4
21186,712374,887,90,2026-05-06,3,No era lo esperado,Tienda,Rechazada,9774.75
21187,832285,3228,143,2026-02-28,1,No era lo esperado,Mobile,Rechazada,4195.3
21188,827303,3454,104,2026-04-01,2,Error talla,Tienda,Pendiente,8521.94
21189,88619,2986,115,2026-03-24,2,Producto incompleto,Tienda,Pendiente,424.32
21190,284020,2655,84,2026-04-09,1,No era lo esperado,Web,Aprobada,93.22
21191,278421,2511,16,2026-05-15,1,Producto defectuoso,Mobile,Pendiente,2953.89
21192,828968,3553,97,2025-04-05,4,No era lo esperado,Tienda,Rechazada,19776.52
21193,475459,2086,81,2025-11-12,2,No era lo esperado,Mobile,Pendiente,9467.92
21194,600657,68,142,2025-08-14,2,Error talla,Web,Pendiente,6203.6
21195,990975,572,116,2026-01-11,3,Producto defectuoso,Tienda,Rechazada,10720.59
21196,169259,4705,44,2026-04-26,3,Producto incompleto,Mobile,Aprobada,5200.26
21197,535799,4893,143,2025-08-23,1,Producto defectuoso,Mobile,Pendiente,1634.41
21198,734220,2926,104,2025-10-13,5,Producto defectuoso,Web,Aprobada,10815.0
21199,994090,4333,83,2026-05-01,4,Producto defectuoso,Tienda,Pendiente,1161.84
21200,828649,863,2,2026-02-15,3,Producto incompleto,Mobile,Pendiente,3319.11
21201,890431,3869,122,2026-02-02,3,Entrega tardía,Web,Rechazada,6720.51
21202,52352,3955,138,2026-03-25,2,No era lo esperado,Tienda,Aprobada,5093.54
21203,722883,168,62,2026-03-23,1,No era lo esperado,Tienda,Pendiente,259.25
21204,607075,3472,14,2026-05-03,5,No era lo esperado,Tienda,Rechazada,15798.45
21205,237108,853,60,2026-01-31,6,Entrega tardía,Web,Aprobada,3144.36
21206,746800,4895,105,2026-01-09,2,Error talla,Mobile,Rechazada,8367.46
21207,166304,3992,27,2025-12-04,1,Entrega tardía,Mobile,Aprobada,3053.03
21208,393564,3987,102,2026-04-29,1,Producto defectuoso,Web,Rechazada,1057.22
21209,253980,1106,64,2025-12-23,2,Error talla,Mobile,Rechazada,3679.96
21210,477904,3013,113,2026-04-22,1,No era lo esperado,Mobile,Pendiente,361.18
21211,628548,3492,14,2026-04-29,2,Error talla,Mobile,Rechazada,3579.0
21212,498872,2655,127,2026-04-16,2,Producto defectuoso,Mobile,Pendiente,186.44
21213,956528,1051,101,2026-01-14,1,Entrega tardía,Tienda,Aprobada,2166.27
21214,619548,1207,86,2026-02-14,2,Producto defectuoso,Mobile,Rechazada,2492.86
21215,245930,2285,131,2025-12-12,2,No era lo esperado,Tienda,Rechazada,1557.24
21216,21831,4490,41,2026-04-25,1,Entrega tardía,Mobile,Rechazada,3114.65
21217,422893,1307,23,2026-04-19,1,No era lo esperado,Web,Pendiente,1672.08
21218,737699,2765,117,2026-03-16,1,Producto defectuoso,Tienda,Rechazada,666.84
21219,126195,4074,127,2026-04-24,1,Entrega tardía,Mobile,Pendiente,1053.6
21220,660244,2371,114,2026-04-02,3,Entrega tardía,Mobile,Pendiente,4733.25
21221,334660,4130,19,2025-06-23,1,Entrega tardía,Tienda,Rechazada,4029.06
21222,471974,3135,140,2025-12-25,3,Producto incompleto,Mobile,Aprobada,10028.22
21223,19219,2869,85,2025-06-14,3,Producto defectuoso,Tienda,Aprobada,12788.52
21224,336795,4637,57,2026-05-17,2,Error talla,Tienda,Aprobada,6339.02
21225,162313,282,144,2026-04-27,4,No era lo esperado,Mobile,Aprobada,4700.28
21226,918681,163,46,2025-09-07,3,Error talla,Web,Aprobada,12332.46
21227,503129,260,106,2026-02-07,2,Entrega tardía,Web,Pendiente,539.36
21228,839207,4610,141,2026-05-16,1,No era lo esperado,Web,Aprobada,732.46
21229,536514,4301,96,2025-09-09,1,Producto incompleto,Mobile,Aprobada,4306.49
21230,533567,2788,61,2026-03-07,2,Entrega tardía,Mobile,Pendiente,6380.58
21231,331700,2407,137,2026-04-19,3,Entrega tardía,Tienda,Pendiente,3674.04
21232,999559,1861,132,2026-04-19,1,Error talla,Tienda,Rechazada,2968.75
21233,474996,4241,105,2025-12-21,2,Error talla,Web,Pendiente,7211.92
21234,8523,2917,129,2026-05-03,1,Error talla,Web,Aprobada,2630.53
21235,934386,2984,136,2026-03-17,1,Entrega tardía,Web,Aprobada,2326.27
21236,631409,4820,88,2026-05-16,1,Error talla,Web,Aprobada,4250.61
21237,654567,2819,118,2026-03-05,2,Producto incompleto,Mobile,Aprobada,6617.04
21238,204824,3787,57,2026-01-20,2,Producto defectuoso,Mobile,Aprobada,1313.42
21239,662436,2120,59,2026-03-03,1,Entrega tardía,Web,Aprobada,4356.15
21240,134324,1697,96,2026-02-16,1,Error talla,Web,Rechazada,2059.92
21241,376392,4767,109,2026-05-17,1,Producto defectuoso,Web,Aprobada,573.53
21242,682890,984,114,2026-04-08,1,Error talla,Mobile,Aprobada,3184.61
21243,371323,2291,70,2026-05-06,2,No era lo esperado,Tienda,Rechazada,1180.52
21244,52104,581,87,2026-05-04,1,Error talla,Tienda,Rechazada,1844.87
21245,469250,4055,31,2026-04-13,2,Entrega tardía,Tienda,Aprobada,9586.44
21246,47591,4929,90,2026-02-10,2,Error talla,Mobile,Rechazada,642.52
21247,115537,1670,15,2025-09-14,1,Producto incompleto,Tienda,Rechazada,1725.87
21248,695790,4184,83,2026-01-30,1,Entrega tardía,Tienda,Rechazada,2065.7
21249,692147,3029,62,2026-03-01,2,Producto defectuoso,Tienda,Rechazada,4297.6
21250,899884,682,84,2025-09-17,2,Producto incompleto,Mobile,Pendiente,9555.24
21251,115865,3486,114,2025-09-21,1,Producto incompleto,Web,Aprobada,2985.94
21252,6846,2897,105,2026-01-26,2,Producto incompleto,Mobile,Pendiente,9123.52
21253,75348,2212,46,2026-05-17,2,Producto defectuoso,Web,Pendiente,4398.78
21254,112626,4485,150,2025-06-18,1,Entrega tardía,Tienda,Rechazada,1085.43
21255,764869,2875,10,2025-12-14,1,Producto defectuoso,Web,Aprobada,4854.03
21256,397650,2860,97,2026-04-27,1,Producto defectuoso,Mobile,Pendiente,3150.19
21257,228817,1099,66,2025-12-05,1,Error talla,Tienda,Rechazada,4168.4
21258,156955,3355,39,2026-05-11,2,Producto defectuoso,Web,Rechazada,9421.98
21259,434471,4547,50,2026-03-27,4,No era lo esperado,Web,Pendiente,5366.92
21260,618256,4890,134,2026-04-12,1,Entrega tardía,Tienda,Aprobada,3546.11
21261,594444,1040,50,2026-01-15,1,Error talla,Mobile,Aprobada,1137.04
21262,834549,4763,62,2025-09-13,2,Error talla,Tienda,Pendiente,3074.96
21263,964423,3998,92,2026-01-15,2,No era lo esperado,Tienda,Pendiente,5840.62
21264,239691,3940,143,2026-02-28,2,Error talla,Mobile,Aprobada,9552.2
21265,45345,4080,123,2026-04-16,2,Producto incompleto,Tienda,Aprobada,2640.08
21266,297016,605,70,2026-04-11,1,No era lo esperado,Tienda,Aprobada,1926.65
21267,773997,1315,118,2026-05-12,1,Error talla,Tienda,Pendiente,878.97
21268,716754,582,88,2026-05-10,2,No era lo esperado,Web,Aprobada,3780.04
21269,990282,440,106,2026-04-03,2,Error talla,Tienda,Pendiente,2898.12
21270,43863,2242,113,2026-03-04,4,Error talla,Tienda,Pendiente,9252.84
21271,567747,2290,1,2026-02-13,1,No era lo esperado,Tienda,Rechazada,634.49
21272,456999,2408,62,2026-05-09,4,No era lo esperado,Web,Rechazada,12445.68
21273,667103,3642,18,2026-03-01,2,Entrega tardía,Tienda,Pendiente,9413.64
21274,884402,3315,141,2026-05-04,2,Producto incompleto,Tienda,Rechazada,4021.04
21275,469790,1652,147,2026-03-04,1,Producto defectuoso,Tienda,Pendiente,2347.41
21276,48018,3057,4,2026-02-25,3,No era lo esperado,Tienda,Aprobada,11779.53
21277,246380,774,26,2025-12-14,1,Error talla,Mobile,Pendiente,234.66
21278,323122,4286,87,2025-10-08,2,Producto incompleto,Tienda,Aprobada,6034.02
21279,67605,2319,27,2025-12-31,2,Error talla,Tienda,Pendiente,3073.32
21280,223119,3506,6,2026-01-10,1,Error talla,Mobile,Aprobada,2089.36
21281,601661,4391,94,2026-02-20,2,Entrega tardía,Tienda,Pendiente,4166.04
21282,563845,2865,71,2026-02-25,2,Producto incompleto,Tienda,Aprobada,3133.5
21283,652774,4400,16,2025-09-13,1,Entrega tardía,Mobile,Pendiente,3646.43
21284,173457,1624,45,2026-03-11,3,No era lo esperado,Mobile,Pendiente,12602.64
21285,537426,2574,39,2026-01-06,1,Entrega tardía,Tienda,Pendiente,244.19
21286,356189,791,140,2026-05-17,2,Producto incompleto,Web,Rechazada,1222.88
21287,844879,3325,6,2026-03-27,2,Producto defectuoso,Web,Pendiente,6546.28
21288,686428,2641,12,2025-12-26,1,Entrega tardía,Web,Pendiente,4325.38
21289,357316,4235,146,2026-02-22,1,Producto defectuoso,Web,Pendiente,2852.72
21290,312255,4530,77,2026-03-08,4,Entrega tardía,Web,Aprobada,14379.6
21291,394878,4069,80,2025-10-20,2,No era lo esperado,Web,Aprobada,42.62
21292,302900,2466,139,2026-04-17,3,Producto incompleto,Mobile,Pendiente,10284.84
21293,528227,3238,83,2025-12-24,1,Producto incompleto,Web,Rechazada,4303.46
21294,285271,4653,5,2026-03-03,1,No era lo esperado,Web,Pendiente,1116.13
21295,432412,4536,16,2025-07-15,3,Entrega tardía,Web,Rechazada,13895.76
21296,649551,3453,42,2025-12-31,1,Entrega tardía,Mobile,Aprobada,2157.82
21297,45750,4947,41,2026-05-06,1,No era lo esperado,Tienda,Pendiente,549.53
21298,281855,2215,118,2026-03-30,2,Producto incompleto,Web,Pendiente,5287.06
21299,418572,983,125,2026-01-18,4,Producto incompleto,Mobile,Pendiente,13201.16
21300,198536,3650,48,2026-03-24,4,No era lo esperado,Tienda,Aprobada,2530.8
21301,240798,592,29,2026-05-16,1,Error talla,Web,Aprobada,2848.39
21302,848957,4872,16,2026-03-20,2,No era lo esperado,Web,Pendiente,8889.66
21303,794296,3795,7,2026-01-25,1,Producto defectuoso,Tienda,Pendiente,722.96
21304,461141,1929,2,2025-09-26,1,No era lo esperado,Tienda,Rechazada,4704.95
21305,800245,3134,9,2026-04-14,2,Producto defectuoso,Mobile,Rechazada,9873.54
21306,816922,1026,86,2026-04-28,2,Error talla,Web,Pendiente,1657.4
21307,50693,3792,94,2026-03-10,1,Producto incompleto,Web,Rechazada,4191.5
21308,634758,1848,45,2026-04-15,4,Producto defectuoso,Mobile,Rechazada,11701.44
21309,637518,3817,68,2026-03-15,1,No era lo esperado,Mobile,Rechazada,1389.5
21310,305019,1045,112,2026-03-16,3,Entrega tardía,Mobile,Rechazada,8747.34
21311,104969,199,19,2026-03-07,1,Error talla,Tienda,Aprobada,2254.4
21312,363065,3795,66,2026-04-21,1,Producto defectuoso,Web,Rechazada,722.96
21313,388437,4233,53,2025-11-29,4,Entrega tardía,Mobile,Rechazada,9893.56
21314,184474,4354,58,2026-04-07,2,No era lo esperado,Tienda,Aprobada,5312.38
21315,809829,2238,133,2026-02-08,4,Entrega tardía,Mobile,Aprobada,9334.4
21316,509014,1116,140,2025-08-16,1,Producto defectuoso,Tienda,Rechazada,2416.54
21317,569595,4417,38,2025-10-11,3,Entrega tardía,Mobile,Rechazada,8863.98
21318,581987,980,118,2025-12-08,2,Error talla,Mobile,Rechazada,5519.98
21319,420430,565,66,2026-05-05,1,Error talla,Mobile,Rechazada,4734.16
21320,734217,3095,66,2026-05-13,3,Entrega tardía,Web,Rechazada,8715.21
21321,736927,2644,130,2026-03-04,2,Producto incompleto,Tienda,Rechazada,3862.86
21322,57182,1493,118,2026-04-27,2,Entrega tardía,Mobile,Rechazada,7328.4
21323,631481,2040,90,2026-04-22,3,Producto defectuoso,Mobile,Pendiente,1437.6
21324,293509,3290,113,2025-11-14,1,Producto defectuoso,Mobile,Aprobada,1902.03
21325,60057,541,86,2026-04-05,1,Entrega tardía,Mobile,Pendiente,4292.54
21326,671531,2550,137,2026-05-01,1,No era lo esperado,Mobile,Pendiente,625.53
21327,42186,3761,34,2025-11-13,1,Error talla,Web,Rechazada,1165.26
21328,333599,1664,124,2026-05-17,2,No era lo esperado,Mobile,Aprobada,2033.64
21329,691760,773,78,2026-05-10,2,Error talla,Tienda,Pendiente,4729.66
21330,585532,4984,19,2026-02-04,1,Error talla,Mobile,Rechazada,1718.4
21331,91404,1651,104,2025-10-28,4,Producto incompleto,Tienda,Aprobada,14233.76
21332,868450,715,43,2025-12-01,3,Producto incompleto,Tienda,Pendiente,13607.97
21333,696657,63,53,2026-02-11,3,Producto incompleto,Tienda,Pendiente,10370.52
21334,797426,2372,55,2026-02-09,2,Producto defectuoso,Tienda,Pendiente,8028.82
21335,691294,3634,43,2026-05-14,3,Error talla,Web,Rechazada,1045.11
21336,588666,3295,31,2025-06-05,1,Producto defectuoso,Web,Aprobada,4547.04
21337,513047,3442,107,2025-10-19,1,Entrega tardía,Tienda,Pendiente,2457.25
21338,525358,2674,125,2025-12-20,2,Producto incompleto,Tienda,Aprobada,1089.96
21339,962556,3905,129,2026-04-15,2,Producto incompleto,Mobile,Pendiente,3892.16
21340,736196,2773,140,2026-05-16,2,Producto incompleto,Web,Pendiente,709.68
21341,94180,1039,84,2026-01-15,6,Entrega tardía,Tienda,Rechazada,19551.72
21342,600377,4912,146,2026-05-08,1,Error talla,Web,Rechazada,24.4
21343,794430,204,80,2026-03-02,3,No era lo esperado,Web,Rechazada,5100.27
21344,216583,4297,140,2025-09-19,3,Error talla,Tienda,Aprobada,13863.87
21345,290694,371,137,2025-12-30,3,No era lo esperado,Tienda,Pendiente,5190.63
21346,557020,4529,44,2026-01-15,1,Producto defectuoso,Mobile,Pendiente,3513.54
21347,394081,4889,14,2025-11-28,1,Producto defectuoso,Tienda,Pendiente,4302.86
21348,657449,3254,139,2026-02-07,1,Producto defectuoso,Tienda,Rechazada,4162.45
21349,524780,2053,132,2026-04-03,1,Entrega tardía,Tienda,Aprobada,3262.57
21350,833954,1963,104,2026-03-02,3,Error talla,Tienda,Pendiente,11220.99
21351,471446,2219,30,2026-03-06,2,Error talla,Web,Pendiente,1735.72
21352,792840,102,73,2026-05-08,1,Producto defectuoso,Web,Pendiente,3208.07
21353,807814,1444,149,2025-10-04,3,Entrega tardía,Web,Rechazada,9952.59
21354,576944,2121,96,2025-12-21,3,Producto incompleto,Mobile,Aprobada,9715.95
21355,938187,1899,106,2026-05-16,1,Entrega tardía,Tienda,Rechazada,496.88
21356,308650,4636,24,2026-04-30,2,Producto defectuoso,Web,Aprobada,4652.68
21357,554110,273,117,2025-10-04,3,Entrega tardía,Tienda,Rechazada,1303.32
21358,237256,4733,30,2026-03-03,2,Producto defectuoso,Tienda,Pendiente,6242.3
21359,413060,4294,122,2026-01-14,4,Producto incompleto,Tienda,Pendiente,13826.12
21360,754505,3784,21,2026-02-21,1,Error talla,Web,Pendiente,3590.35
21361,52749,2711,140,2026-02-08,1,Producto defectuoso,Web,Rechazada,2077.65
21362,194387,2151,99,2026-04-28,1,Producto incompleto,Mobile,Pendiente,866.99
21363,198232,2732,74,2026-04-03,1,No era lo esperado,Mobile,Aprobada,3793.8
21364,631739,1115,106,2025-10-21,1,Producto incompleto,Mobile,Pendiente,1550.71
21365,323796,1058,60,2025-12-12,4,No era lo esperado,Tienda,Rechazada,18687.32
21366,266665,1331,13,2026-03-18,3,No era lo esperado,Web,Aprobada,175.02
21367,681127,3297,57,2026-02-25,2,No era lo esperado,Tienda,Aprobada,5157.62
21368,376552,3561,128,2026-05-05,2,Error talla,Tienda,Aprobada,9916.12
21369,349152,3947,60,2025-09-10,1,No era lo esperado,Tienda,Rechazada,4727.84
21370,706237,1882,147,2026-02-07,2,Error talla,Mobile,Aprobada,3168.68
21371,963421,4889,38,2026-02-04,3,Producto incompleto,Tienda,Rechazada,12908.58
21372,766354,1623,64,2025-09-21,1,Error talla,Tienda,Rechazada,3954.51
21373,904882,4595,51,2026-01-24,4,Error talla,Mobile,Pendiente,859.44
21374,229986,4801,49,2026-01-24,2,Producto defectuoso,Web,Pendiente,2974.96
21375,623218,4781,83,2026-05-03,1,No era lo esperado,Web,Rechazada,4408.82
21376,892523,202,50,2026-05-08,2,No era lo esperado,Web,Rechazada,2416.22
21377,388704,1370,71,2026-03-20,1,No era lo esperado,Tienda,Aprobada,1765.53
21378,474685,3757,19,2026-01-29,3,Error talla,Web,Rechazada,6131.73
21379,157477,1491,57,2025-12-17,1,Error talla,Tienda,Rechazada,3077.29
21380,989256,884,115,2025-08-17,1,Producto defectuoso,Tienda,Pendiente,3080.07
21381,400971,517,104,2026-03-10,1,Error talla,Mobile,Pendiente,1910.33
21382,909715,2155,142,2026-02-26,3,Error talla,Tienda,Aprobada,6875.22
21383,853553,4413,13,2025-11-17,2,Entrega tardía,Mobile,Rechazada,9631.46
21384,59197,1083,92,2026-01-24,2,No era lo esperado,Mobile,Aprobada,7157.88
21385,122640,1591,56,2025-07-24,2,Producto defectuoso,Tienda,Rechazada,5868.56
21386,644513,912,149,2026-03-14,2,No era lo esperado,Mobile,Aprobada,2872.8
21387,390011,3777,114,2026-02-13,4,No era lo esperado,Web,Rechazada,15281.36
21388,910461,2460,101,2026-05-10,5,Producto incompleto,Tienda,Pendiente,14158.15
21389,215371,850,19,2026-03-08,3,Error talla,Tienda,Rechazada,2556.18
21390,5685,1721,127,2026-04-24,2,Producto defectuoso,Web,Aprobada,9736.92
21391,195708,1552,23,2025-10-07,2,Producto incompleto,Tienda,Aprobada,1102.84
21392,123804,3271,2,2025-07-22,2,No era lo esperado,Mobile,Pendiente,6868.76
21393,319171,1031,107,2025-12-26,1,Producto defectuoso,Web,Aprobada,1419.43
21394,785205,3233,146,2026-04-22,1,Producto incompleto,Web,Pendiente,2353.22
21395,540387,2305,12,2026-03-12,2,No era lo esperado,Mobile,Aprobada,6492.94
21396,964904,4612,126,2026-03-11,3,Entrega tardía,Mobile,Aprobada,7048.98
21397,11354,4121,120,2025-11-20,2,No era lo esperado,Tienda,Rechazada,4752.42
21398,389300,4824,127,2026-01-06,1,No era lo esperado,Mobile,Pendiente,4712.71
21399,931581,4792,146,2026-03-12,1,Producto defectuoso,Tienda,Pendiente,3244.9
21400,7745,4303,23,2025-10-17,1,No era lo esperado,Web,Rechazada,1241.96
21401,358144,2448,132,2026-05-13,1,Error talla,Mobile,Pendiente,1913.42
21402,834176,3729,75,2025-11-19,2,Producto defectuoso,Mobile,Aprobada,9901.18
21403,636703,4442,133,2026-04-07,2,No era lo esperado,Web,Aprobada,3380.78
21404,487409,4097,45,2026-05-05,4,No era lo esperado,Mobile,Pendiente,3294.52
21405,732855,3456,137,2026-05-12,5,Producto incompleto,Web,Pendiente,23511.4
21406,456370,4330,137,2026-03-09,2,Error talla,Mobile,Rechazada,3886.5
21407,913814,248,93,2025-09-26,2,No era lo esperado,Mobile,Rechazada,2978.82
21408,463140,1093,58,2026-01-12,2,Error talla,Mobile,Rechazada,7775.04
21409,290041,3110,71,2026-04-28,2,Producto incompleto,Tienda,Pendiente,7307.12
21410,542959,3680,119,2026-02-16,2,Producto incompleto,Mobile,Rechazada,6106.7
21411,651947,3433,109,2025-09-12,1,Producto incompleto,Tienda,Pendiente,58.37
21412,894590,3586,37,2026-05-01,1,Producto defectuoso,Tienda,Rechazada,4269.28
21413,12507,3461,112,2026-05-12,2,Error talla,Web,Rechazada,3759.02
21414,949881,1725,35,2025-10-23,2,Error talla,Web,Aprobada,683.58
21415,352285,3707,99,2026-03-07,1,Error talla,Web,Aprobada,1783.81
21416,884708,228,104,2025-09-13,1,Producto defectuoso,Tienda,Pendiente,2508.2
21417,508673,2472,7,2026-04-28,1,Error talla,Web,Pendiente,4153.53
21418,735982,2064,106,2025-11-07,2,Entrega tardía,Mobile,Rechazada,4920.92
21419,634627,1924,52,2026-01-10,3,Entrega tardía,Tienda,Aprobada,11714.4
21420,943553,1296,13,2026-03-28,4,Producto defectuoso,Mobile,Pendiente,4690.56
21421,166180,287,22,2026-03-09,2,Producto defectuoso,Tienda,Pendiente,3797.62
21422,661669,4166,110,2025-10-13,1,Producto defectuoso,Mobile,Aprobada,4803.74
21423,34017,286,18,2025-10-21,1,No era lo esperado,Web,Aprobada,1356.81
21424,748016,2338,33,2026-02-15,5,Producto defectuoso,Tienda,Pendiente,13498.8
21425,555241,2778,91,2026-05-17,1,Error talla,Web,Pendiente,1722.23
21426,701717,396,73,2026-02-06,1,Producto defectuoso,Mobile,Pendiente,4075.06
21427,239281,3648,130,2026-05-08,3,Entrega tardía,Mobile,Aprobada,9432.42
21428,998726,1797,111,2025-12-04,1,No era lo esperado,Tienda,Pendiente,3751.1
21429,767422,338,121,2025-08-24,1,Producto defectuoso,Web,Rechazada,2817.46
21430,529295,1792,20,2026-04-28,3,Error talla,Tienda,Pendiente,6913.71
21431,201180,3027,15,2026-04-26,3,Error talla,Web,Rechazada,14809.98
21432,136641,4906,124,2026-05-12,1,Producto defectuoso,Mobile,Rechazada,414.47
21433,194450,2860,84,2026-03-11,2,Entrega tardía,Tienda,Rechazada,6300.38
21434,519845,2686,148,2025-08-23,4,Producto incompleto,Tienda,Rechazada,355.96
21435,951622,3023,25,2026-05-07,1,Producto incompleto,Web,Aprobada,165.23
21436,592650,2146,89,2026-01-24,2,Entrega tardía,Web,Pendiente,3820.56
21437,159833,4133,52,2026-04-05,1,Error talla,Mobile,Aprobada,4867.58
